date_created,file_name,count_lines,mask_ratio
2021/05/12,V2F_HY_1092_20201224_104609_N_CH1_Seoul_Sun_Frontback_Sunrise_82420.png,103,7.197
2021/05/12,V2F_HY_5909_20201224_120314_N_CH1_Seoul_Sun_Mainroad_Day_34340.png,72,7.197
2021/05/12,V2F_HY_6208_20201224_111357_E_CH1_Seoul_Sun_Mainroad_Day_95658.png,53,7.197
2021/05/12,V2F_HY_2089_20201229_120313_N_CH0_Seoul_Sun_Mainroad_Day_59927.png,21,7.197
2021/05/12,V2F_HY_3008_20201224_103624_N_CH2_Seoul_Sun_Mainroad_Sunrise_61025.png,23,7.196
2021/05/12,V2F_HY_1090_20201224_102624_N_CH1_Seoul_Sun_Mainroad_Sunrise_61240.png,43,7.195
2021/05/12,V0F_HY_0859_20201209_160713_N_CH1_Seoul_Sun_Mainroad_Day_11094.png,27,7.194
2021/05/12,V2F_HY_9498_20201229_120412_N_CH1_Seoul_Sun_Mainroad_Day_41945.png,60,7.194
2021/05/12,V2F_HY_8298_20201230_143817_N_CH1_Seoul_Sun_Frontback_Day_22119.png,65,7.191
2021/05/12,V2F_HY_3000_20201102_100806_E_CH0_Seoul_Sun_Frontback_Day_93721.png,18,7.19
2021/05/12,V2F_HY_5983_20201229_111546_N_CH2_Seoul_Sun_Kidzone_Day_21011.png,38,7.19
2021/05/12,V1F_HY_1825_20160212_022918_N_CH1_Seoul_Cloud_Mainroad_Day_26744.png,225,7.189
2021/05/12,V2F_HY_1191_20201102_100905_E_CH1_Seoul_Sun_Frontback_Day_54096.png,86,7.189
2021/05/12,V2F_HY_8222_20201221_105653_E_CH1_Seoul_Sun_Mainroad_Day_14410.png,48,7.188
2021/05/12,V2F_HY_6313_20201104_080502_E_CH1_Seoul_Sun_Mainroad_Sunrise_77177.png,30,7.188
2021/05/12,V2F_HY_5346_20201221_101222_N_CH1_Seoul_Sun_Mainroad_Day_06027.png,156,7.188
2021/05/12,V1F_HY_1348_20160212_013014_E_CH0_Seoul_Cloud_Frontback_Day_79865.png,63,7.188
2021/05/12,V1F_HY_9822_20160212_020609_N_CH0_Seoul_Sun_Frontback_Day_05036.png,73,7.187
2021/05/12,V1F_HY_1287_20160212_013015_E_CH0_Seoul_Sun_Mainroad_Day_83357.png,52,7.187
2021/05/12,V2F_HY_3827_20210111_104127_N_CH1_Seoul_Cloud_Frontback_Day_88870.png,51,7.186
2021/05/12,V1F_HY_9389_20160212_020609_N_CH1_Seoul_Sun_Frontback_Day_31109.png,53,7.185
2021/05/12,V1F_HY_4835_20160212_012817_N_CH2_Seoul_Fog_Frontback_Day_20921.png,21,7.185
2021/05/12,V2F_HY_1209_20201102_120916_E_CH1_Seoul_Sun_Mainroad_Day_62821.png,99,7.184
2021/05/12,V1F_HY_4996_20160212_015215_N_CH0_Seoul_Sun_Mainroad_Day_14931.png,101,7.184
2021/05/12,V1F_HY_3938_20160212_020027_E_CH1_Seoul_Sun_Mainroad_Day_64557.png,38,7.184
2021/05/12,V2F_HY_6719_20201109_093848_E_CH0_Seoul_Sun_Frontback_Day_74810.png,40,7.183
2021/05/12,V2F_HY_9932_20201221_101222_E_CH0_Seoul_Sun_Mainroad_Day_51440.png,99,7.183
2021/05/12,V2F_HY_2867_20201224_102624_N_CH1_Seoul_Sun_Mainroad_Sunrise_59184.png,35,7.183
2021/05/12,V0F_HY_4329_20201228_161441_E_CH0_Seoul_Sun_Mainroad_Day_34185.png,56,7.181
2021/05/12,V2F_HY_2656_20201102_102754_N_CH2_Seoul_Sun_Frontback_Day_11923.png,22,7.18
2021/05/12,V2F_HY_1613_20201229_115912_E_CH0_Seoul_Sun_Mainroad_Day_29352.png,48,7.18
2021/05/12,V2F_HY_1521_20201105_143600_N_CH2_Seoul_Sun_Mainroad_Day_72011.png,94,7.18
2021/05/12,V2F_HY_9626_20210111_102136_N_CH1_Seoul_Snow_Frontback_Day_60524.png,14,7.179
2021/05/12,V0F_HY_8820_20201221_165507_N_CH2_Seoul_Sun_Frontback_Day_28157.png,17,7.179
2021/05/12,V2F_HY_0843_20201221_115530_E_CH0_Seoul_Sun_Highway_Day_62075.png,178,7.178
2021/05/12,V2F_HY_0356_20201224_111814_E_CH0_Seoul_Sun_Mainroad_Day_93300.png,18,7.178
2021/05/12,V2F_HY_9588_20201221_140714_E_CH0_Seoul_Sun_Mainroad_Day_11829.png,58,7.177
2021/05/12,V2F_HY_6991_20201224_101930_E_CH0_Seoul_Sun_Mainroad_Sunrise_73812.png,53,7.175
2021/05/12,V1F_HY_9121_20160212_013614_E_CH0_Seoul_Cloud_Mainroad_Day_43605.png,80,7.175
2021/05/12,V2F_HY_9817_20201103_122725_N_CH2_Seoul_Sun_Mainroad_Day_14003.png,20,7.173
2021/05/12,V2F_HY_7325_20201229_134958_N_CH1_Seoul_Sun_Mainroad_Day_69550.png,111,7.172
2021/05/12,V2F_HY_7255_20201224_105910_E_CH0_Seoul_Sun_Mainroad_Day_31075.png,64,7.17
2021/05/12,V2F_HY_5394_20201229_111446_N_CH2_Seoul_Sun_Mainroad_Day_84393.png,58,7.169
2021/05/12,V1F_HY_2443_20160212_013614_E_CH1_Seoul_Cloud_Mainroad_Day_85561.png,54,7.169
2021/05/12,V2F_HY_2712_20201221_110602_E_CH0_Seoul_Sun_Mainroad_Day_63974.png,21,7.168
2021/05/12,V1F_HY_8295_20160212_013614_E_CH1_Seoul_Cloud_Mainroad_Day_42185.png,34,7.168
2021/05/12,V2F_HY_1354_20201224_105810_N_CH1_Seoul_Sun_Mainroad_Day_28549.png,42,7.168
2021/05/12,V2F_HY_3435_20201221_122515_N_CH2_Seoul_Sun_Frontback_Day_86480.png,73,7.167
2021/05/12,V2F_HY_0765_20201221_110602_E_CH0_Seoul_Sun_Mainroad_Day_04717.png,39,7.167
2021/05/12,V2F_HY_9169_20201221_115630_N_CH1_Seoul_Sun_Highway_Day_98375.png,91,7.166
2021/05/12,V1F_HY_7225_20160212_030554_N_CH1_Seoul_Cloud_Mainroad_Day_34218.png,42,7.166
2021/05/12,V1F_HY_4496_20160212_014640_E_CH1_Seoul_Sun_Mainroad_Sunset_42744.png,45,7.166
2021/05/12,V0F_HY_9125_20201210_132149_N_CH1_Seoul_Cloud_Mainroad_Day_20241.png,53,7.165
2021/05/12,V1F_HY_3686_20160212_023130_N_CH1_Seoul_Snow_Mainroad_Day_55020.png,50,7.165
2021/05/12,V1F_HY_3393_20160212_013614_E_CH1_Seoul_Cloud_Mainroad_Day_62548.png,51,7.165
2021/05/12,V2F_HY_0318_20201224_103624_N_CH0_Seoul_Sun_Mainroad_Sunrise_01294.png,61,7.165
2021/05/12,V1F_HY_5574_20160212_014340_N_CH1_Seoul_Sun_Mainroad_Sunset_32104.png,58,7.164
2021/05/12,V1F_HY_2951_20160212_014414_N_CH2_Seoul_Cloud_Mainroad_Day_69090.png,34,7.162
2021/05/12,V1F_HY_0499_20160212_015215_N_CH0_Seoul_Sun_Mainroad_Day_15931.png,32,7.162
2021/05/12,V2F_HY_1974_20210111_100236_N_CH1_Seoul_Snow_Mainroad_Day_16494.png,18,7.162
2021/05/12,V2F_HY_9639_20201103_122725_E_CH1_Seoul_Sun_Mainroad_Day_85799.png,20,7.162
2021/05/12,V3F_HY_3941_20160212_023149_N_CH1_Seoul_Sun_Frontback_Day_52920.png,29,7.161
2021/05/12,V1F_HY_0185_20160212_013014_N_CH0_Seoul_Cloud_Frontback_Day_24845.png,45,7.16
2021/05/12,V2F_HY_3276_20201102_100905_E_CH1_Seoul_Sun_Frontback_Day_60266.png,93,7.16
2021/05/12,V2F_HY_1905_20201221_103523_E_CH1_Seoul_Sun_Mainroad_Day_05523.png,26,7.16
2021/05/12,V2F_HY_6819_20201224_105910_N_CH0_Seoul_Sun_Mainroad_Day_56941.png,19,7.16
2021/05/12,V2F_HY_9526_20201224_102624_N_CH1_Seoul_Sun_Mainroad_Day_54246.png,69,7.16
2021/05/12,V2F_HY_2353_20201221_110602_E_CH1_Seoul_Sun_Mainroad_Day_64517.png,34,7.157
2021/05/12,V1F_HY_2687_20160212_022718_N_CH1_Seoul_Cloud_Mainroad_Day_82198.png,77,7.156
2021/05/12,V1F_HY_3999_20160212_013114_N_CH0_Seoul_Cloud_Frontback_Day_81875.png,72,7.156
2021/05/12,V1F_HY_0183_20160212_020609_N_CH1_Seoul_Sun_Frontback_Day_77322.png,50,7.155
2021/05/12,V2F_HY_0688_20201229_114939_E_CH0_Seoul_Sun_Mainroad_Day_45201.png,77,7.155
2021/05/12,V2F_HY_3404_20201221_110602_E_CH1_Seoul_Sun_Mainroad_Day_53267.png,33,7.154
2021/05/12,V1F_HY_3639_20160212_013214_N_CH1_Seoul_Cloud_Frontback_Day_74002.png,136,7.153
2021/05/12,V1F_HY_1787_20160212_013614_E_CH1_Seoul_Cloud_Mainroad_Day_54948.png,47,7.15
2021/05/12,V2F_HY_8592_20201229_120512_N_CH0_Seoul_Sun_Mainroad_Day_48469.png,39,7.15
2021/05/12,V2F_HY_9851_20201224_103624_E_CH1_Seoul_Sun_Mainroad_Day_94444.png,96,7.148
2021/05/12,V2F_HY_4264_20210112_153630_N_CH0_Seoul_Snow_Mainroad_Day_61685.png,70,7.148
2021/05/12,V0F_HY_6345_20201223_122633_N_CH2_Seoul_Sun_Mainroad_Day_33121.png,49,7.146
2021/05/12,V2F_HY_7536_20201229_120313_N_CH0_Seoul_Sun_Mainroad_Day_66932.png,18,7.146
2021/05/12,V2F_HY_3459_20201224_105310_N_CH0_Seoul_Sun_Mainroad_Day_07567.png,63,7.145
2021/05/12,V2F_HY_0491_20201229_114616_N_CH1_Seoul_Sun_Mainroad_Day_29250.png,37,7.145
2021/05/12,V2F_HY_4321_20201229_114516_E_CH0_Seoul_Sun_Mainroad_Day_53700.png,41,7.143
2021/05/12,V1F_HY_2932_20160212_014514_E_CH1_Seoul_Cloud_Mainroad_Day_55858.png,11,7.142
2021/05/12,V2F_HY_0040_20201224_102424_N_CH0_Seoul_Sun_Mainroad_Sunrise_97734.png,44,7.141
2021/05/12,V2F_HY_3421_20201221_120931_E_CH0_Seoul_Sun_Mainroad_Day_13305.png,63,7.141
2021/05/12,V2F_HY_7736_20201104_081802_N_CH2_Seoul_Sun_Mainroad_Sunrise_90243.png,44,7.141
2021/05/12,V2F_HY_5692_20201105_145200_E_CH1_Seoul_Sun_Highway_Day_94661.png,94,7.14
2021/05/12,V2F_HY_1136_20201221_112603_E_CH0_Seoul_Sun_Highway_Day_59789.png,75,7.14
2021/05/12,V1F_HY_8281_20160212_013514_N_CH2_Seoul_Sun_Mainroad_Sunrise_80136.png,65,7.14
2021/05/12,V2F_HY_6814_20201224_102424_E_CH1_Seoul_Sun_Mainroad_Day_13928.png,29,7.139
2021/05/12,V1F_HY_9156_20160212_022818_N_CH1_Seoul_Cloud_Mainroad_Day_95935.png,48,7.138
2021/05/12,V2F_HY_9499_20201224_105910_N_CH1_Seoul_Sun_Mainroad_Day_48462.png,50,7.137
2021/05/12,V2F_HY_3843_20201102_100806_E_CH1_Seoul_Sun_Frontback_Day_67586.png,50,7.137
2021/05/12,V1F_HY_8517_20160212_015714_N_CH1_Seoul_Snow_Mainroad_Day_55199.png,47,7.137
2021/05/12,V2F_HY_1800_20201221_103523_E_CH1_Seoul_Sun_Mainroad_Day_13260.png,107,7.136
2021/05/12,V0F_HY_9767_20201208_123824_E_CH0_Seoul_Sun_Mainroad_Day_76793.png,96,7.135
2021/05/12,V1F_HY_1253_20201210_135046_N_CH1_Seoul_Cloud_Frontback_Day_53697.png,52,7.134
2021/05/12,V2F_HY_8663_20201229_114416_N_CH2_Seoul_Sun_Mainroad_Day_57762.png,20,7.132
2021/05/12,V1F_HY_6991_20160212_013614_E_CH1_Seoul_Cloud_Mainroad_Day_50336.png,58,7.132
2021/05/12,V2F_HY_8582_20201230_143817_N_CH1_Seoul_Sun_Frontback_Day_67336.png,27,7.132
2021/05/12,V2F_HY_1528_20201224_111357_E_CH1_Seoul_Sun_Mainroad_Day_81458.png,74,7.131
2021/05/12,V1F_HY_2636_20160212_021009_E_CH1_Seoul_Sun_Frontback_Day_58911.png,116,7.129
2021/05/12,V2F_HY_7056_20201230_143817_E_CH1_Seoul_Sun_Frontback_Day_63514.png,26,7.129
2021/05/12,V0F_HY_8454_20201105_121402_N_CH2_Seoul_Sun_Frontback_Day_19777.png,37,7.129
2021/05/12,V2F_HY_9323_20201221_150341_N_CH1_Seoul_Sun_Mainroad_Day_13509.png,47,7.128
2021/05/12,V2F_HY_0973_20201229_120013_N_CH2_Seoul_Sun_Mainroad_Day_21506.png,29,7.128
2021/05/12,V1F_HY_5247_20160212_013716_E_CH0_Seoul_Sun_Mainroad_Sunset_37022.png,23,7.125
2021/05/12,V0F_HY_8980_20201209_124711_E_CH0_Seoul_Sun_Mainroad_Day_95117.png,90,7.124
2021/05/12,V0F_HY_7729_20201105_160401_E_CH1_Seoul_Sun_Highway_Day_54653.png,54,7.124
2021/05/12,V2F_HY_8701_20201229_115912_E_CH0_Seoul_Sun_Mainroad_Day_02326.png,39,7.123
2021/05/12,V0F_HY_8360_20201210_145202_N_CH1_Seoul_Cloud_Frontback_Day_89745.png,12,7.122
2021/05/12,V2F_HY_6452_20201229_115139_E_CH0_Seoul_Sun_Mainroad_Day_25073.png,17,7.121
2021/05/12,V2F_HY_5475_20201221_112603_E_CH0_Seoul_Sun_Highway_Day_52445.png,42,7.12
2021/05/12,V2F_HY_7876_20201221_110502_E_CH1_Seoul_Sun_Mainroad_Day_99470.png,92,7.12
2021/05/12,V1F_HY_9745_20160212_013515_E_CH1_Seoul_Sun_Mainroad_Day_64656.png,67,7.119
2021/05/12,V1F_HY_4939_20160212_013615_N_CH1_Seoul_Sun_Frontback_Day_80239.png,32,7.119
2021/05/12,V1F_HY_7040_20160212_012917_E_CH0_Seoul_Sun_Frontback_Day_60505.png,67,7.118
2021/05/12,V0F_HY_0455_20201222_132521_N_CH2_Seoul_Sun_Mainroad_Day_49972.png,21,7.118
2021/05/12,V2F_HY_4410_20201231_111756_E_CH2_Seoul_Sun_Mainroad_Day_86631.png,16,7.118
2021/05/12,V2F_HY_2451_20201102_082831_E_CH0_Seoul_Sun_Highway_Day_00576.png,92,7.117
2021/05/12,V2F_HY_9397_20201102_113308_E_CH0_Seoul_Sun_Frontback_Day_33111.png,63,7.117
2021/05/12,V0F_HY_1068_20201222_143809_N_CH2_Seoul_Sun_Mainroad_Day_82779.png,19,7.116
2021/05/12,V2F_HY_8249_20201221_112603_N_CH1_Seoul_Sun_Industrialroads_Day_76597.png,25,7.115
2021/05/12,V2F_HY_5976_20201221_112603_E_CH0_Seoul_Sun_Highway_Day_89390.png,66,7.115
2021/05/12,V2F_HY_3081_20201229_120813_N_CH1_Seoul_Sun_Mainroad_Day_69563.png,28,7.114
2021/05/12,V1F_HY_9176_20160212_022718_N_CH1_Seoul_Cloud_Mainroad_Day_41917.png,37,7.114
2021/05/12,V0F_HY_0930_20201104_140340_E_CH0_Seoul_Sun_Mainroad_Day_12187.png,53,7.114
2021/05/12,V2F_HY_5355_20201221_144144_E_CH1_Seoul_Sun_Mainroad_Day_88672.png,35,7.113
2021/05/12,V2F_HY_8977_20201221_144144_E_CH0_Seoul_Sun_Mainroad_Day_63763.png,27,7.112
2021/05/12,V2F_HY_0072_20201104_080502_E_CH1_Seoul_Sun_Mainroad_Sunrise_26076.png,131,7.112
2021/05/12,V1F_HY_5194_20160212_014740_N_CH2_Seoul_Fog_Mainroad_Day_41800.png,43,7.111
2021/05/12,V2F_HY_9987_20201229_120313_N_CH0_Seoul_Sun_Mainroad_Day_46551.png,55,7.111
2021/05/12,V2F_HY_1274_20201229_134958_E_CH1_Seoul_Sun_Mainroad_Day_93303.png,76,7.109
2021/05/12,V2F_HY_1097_20210111_102648_N_CH1_Seoul_Snow_Mainroad_Day_74706.png,24,7.108
2021/05/12,V2F_HY_8271_20201229_104345_N_CH2_Seoul_Sun_Mainroad_Day_76413.png,53,7.107
2021/05/12,V2F_HY_1107_20201224_104609_E_CH1_Seoul_Sun_Frontback_Sunrise_81306.png,22,7.107
2021/05/12,V1F_HY_2369_20160212_020027_E_CH1_Seoul_Sun_Mainroad_Day_77868.png,46,7.106
2021/05/12,V2F_HY_0819_20201102_100905_E_CH1_Seoul_Sun_Frontback_Day_52890.png,67,7.106
2021/05/12,V2F_HY_0642_20201221_122515_N_CH2_Seoul_Sun_Frontback_Day_79591.png,52,7.105
2021/05/12,V2F_HY_7124_20201102_100405_N_CH0_Seoul_Sun_Mainroad_Day_14901.png,48,7.105
2021/05/12,V2F_HY_7575_20201224_104509_E_CH0_Seoul_Sun_Mainroad_Day_04023.png,128,7.105
2021/05/12,V1F_HY_0243_20160212_014314_N_CH2_Seoul_Cloud_Frontback_Day_65717.png,38,7.104
2021/05/12,V1F_HY_6004_20160212_014017_E_CH1_Seoul_Sun_Frontback_Day_05996.png,48,7.104
2021/05/12,V1F_HY_4806_20160212_014340_E_CH1_Seoul_Sun_Mainroad_Sunset_41800.png,66,7.104
2021/05/12,V1F_HY_9386_20160212_014640_N_CH1_Seoul_Sun_Mainroad_Sunset_48803.png,47,7.103
2021/05/12,V2F_HY_2733_20201229_114116_E_CH0_Seoul_Sun_Mainroad_Day_55865.png,62,7.102
2021/05/12,V2F_HY_0596_20201229_120013_N_CH1_Seoul_Sun_Mainroad_Day_84402.png,73,7.102
2021/05/12,V2F_HY_3163_20201229_114616_E_CH0_Seoul_Sun_Mainroad_Day_05013.png,47,7.102
2021/05/12,V1F_HY_3645_20160212_020609_N_CH1_Seoul_Sun_Frontback_Day_65329.png,46,7.101
2021/05/12,V1F_HY_8676_20160212_020314_E_CH1_Seoul_Snow_Frontback_Day_16446.png,59,7.098
2021/05/12,V2F_HY_1566_20201229_114116_E_CH0_Seoul_Sun_Mainroad_Day_32481.png,44,7.098
2021/05/12,V2F_HY_1879_20201230_120531_E_CH1_Seoul_Sun_Mainroad_Day_51145.png,176,7.097
2021/05/12,V2F_HY_7179_20201102_091409_E_CH0_Seoul_Sun_Highway_Day_81339.png,33,7.096
2021/05/12,V2F_HY_3555_20201224_101930_N_CH0_Seoul_Sun_Mainroad_Day_47754.png,70,7.096
2021/05/12,V0F_HY_1875_20201103_135919_E_CH0_Seoul_Sun_Frontback_Day_84361.png,99,7.096
2021/05/12,V2F_HY_1983_20201221_110602_E_CH1_Seoul_Sun_Mainroad_Day_37270.png,17,7.095
2021/05/12,V1F_HY_9518_20160212_013015_E_CH0_Seoul_Sun_Mainroad_Day_73437.png,68,7.095
2021/05/12,V2F_HY_0090_20201102_102654_E_CH0_Seoul_Sun_Frontback_Day_31012.png,128,7.095
2021/05/12,V2F_HY_2810_20201110_092819_N_CH1_Seoul_Sun_Mainroad_Day_43190.png,95,7.094
2021/05/12,V2F_HY_3948_20201104_081802_E_CH1_Seoul_Sun_Mainroad_Sunrise_48055.png,45,7.093
2021/05/12,V2F_HY_7283_20201229_111446_E_CH0_Seoul_Sun_Mainroad_Day_79118.png,42,7.091
2021/05/12,V0F_HY_8098_20201104_140340_E_CH0_Seoul_Sun_Mainroad_Day_79323.png,43,7.09
2021/05/12,V2F_HY_9820_20201102_102654_E_CH0_Seoul_Sun_Frontback_Day_80795.png,63,7.09
2021/05/12,V2F_HY_6004_20210111_105830_N_CH1_Seoul_Cloud_Mainroad_Day_18716.png,37,7.089
2021/05/12,V1F_HY_7772_20160212_014340_E_CH2_Seoul_Sun_Mainroad_Day_88108.png,23,7.088
2021/05/12,V2F_HY_9223_20201224_103624_N_CH0_Seoul_Sun_Mainroad_Day_42727.png,49,7.088
2021/05/12,V2F_HY_3590_20201224_102424_N_CH0_Seoul_Sun_Mainroad_Sunrise_16929.png,71,7.088
2021/05/12,V3F_HY_3366_20160212_023050_N_CH1_Seoul_Sun_Frontback_Day_73722.png,48,7.088
2021/05/12,V3F_HY_5209_20160212_023749_N_CH1_Seoul_Sun_Frontback_Sunset_77947.png,97,7.087
2021/05/12,V1F_HY_3248_20160212_020149_E_CH1_Seoul_Sun_Frontback_Day_99448.png,41,7.086
2021/05/12,V2F_HY_4278_20201229_120313_N_CH0_Seoul_Sun_Frontback_Day_25799.png,40,7.086
2021/05/12,V2F_HY_4446_20201221_115530_N_CH1_Seoul_Sun_Highway_Day_38989.png,135,7.086
2021/05/12,V2F_HY_6812_20201230_120531_N_CH1_Seoul_Sun_Mainroad_Day_43972.png,42,7.086
2021/05/12,V1F_HY_0436_20201113_131728_E_CH0_Seoul_Sun_Mainroad_Day_03560.png,42,7.084
2021/05/12,V2F_HY_5127_20201102_081131_E_CH0_Seoul_Sun_Mainroad_Day_93083.png,67,7.084
2021/05/12,V2F_HY_5453_20201229_114016_E_CH0_Seoul_Sun_Mainroad_Day_92612.png,67,7.083
2021/05/12,V2F_HY_3386_20201230_143917_E_CH0_Seoul_Sun_Frontback_Day_08506.png,37,7.081
2021/05/12,V2F_HY_3315_20201102_085208_N_CH0_Seoul_Sun_Highway_Day_67533.png,57,7.08
2021/05/12,V2F_HY_1085_20201224_104609_E_CH0_Seoul_Sun_Mainroad_Day_50141.png,34,7.08
2021/05/12,V0F_HY_2333_20201104_125514_E_CH0_Seoul_Sun_Mainroad_Day_78911.png,63,7.079
2021/05/12,V1F_HY_6146_20160212_014016_N_CH1_Seoul_Sun_Mainroad_Sunset_57964.png,52,7.079
2021/05/12,V1F_HY_4051_20160212_012814_E_CH1_Seoul_Snow_Mainroad_Day_09442.png,92,7.078
2021/05/12,V2F_HY_0463_20210111_101136_N_CH2_Seoul_Cloud_Mainroad_Day_57442.png,39,7.078
2021/05/12,V1F_HY_9599_20160212_021450_N_CH0_Seoul_Sun_Frontback_Day_20380.png,75,7.075
2021/05/12,V2F_HY_4726_20210111_104027_E_CH1_Seoul_Snow_Frontback_Day_39710.png,35,7.074
2021/05/12,V2F_HY_6099_20201224_105409_E_CH0_Seoul_Sun_Mainroad_Day_94343.png,22,7.073
2021/05/12,V1F_HY_6564_20160212_012817_E_CH1_Seoul_Sun_Frontback_Day_07224.png,33,7.071
2021/05/12,V2F_HY_7736_20201221_144344_E_CH0_Seoul_Sun_Mainroad_Day_82104.png,45,7.069
2021/05/12,V3F_HY_7263_20160212_023050_E_CH1_Seoul_Sun_Frontback_Day_86701.png,46,7.069
2021/05/12,V1F_HY_9581_20160212_012917_N_CH1_Seoul_Sun_Frontback_Day_37388.png,80,7.068
2021/05/12,V3F_HY_0987_20160212_023050_N_CH1_Seoul_Sun_Frontback_Day_26497.png,58,7.067
2021/05/12,V2F_HY_7857_20201102_115716_E_CH0_Seoul_Sun_Frontback_Day_04924.png,153,7.066
2021/05/12,V0F_HY_1057_20201222_151258_N_CH0_Seoul_Sun_Mainroad_Day_85620.png,26,7.066
2021/05/12,V2F_HY_0475_20201229_114616_N_CH1_Seoul_Sun_Mainroad_Day_42555.png,40,7.066
2021/05/12,V3F_HY_1104_20160212_013214_E_CH1_Seoul_Cloud_Mainroad_Day_93314.png,28,7.066
2021/05/12,V2F_HY_8237_20201229_114716_E_CH1_Seoul_Sun_Mainroad_Day_68211.png,58,7.065
2021/05/12,V1F_HY_8185_20201113_130228_E_CH1_Seoul_Sun_Highway_Day_73842.png,14,7.065
2021/05/12,V2F_HY_2823_20201224_102424_E_CH1_Seoul_Sun_Mainroad_Sunrise_83413.png,20,7.065
2021/05/12,V3F_HY_3378_20160212_015326_N_CH1_Seoul_Cloud_Mainroad_Day_03443.png,23,7.065
2021/05/12,V0F_HY_4198_20201222_132621_N_CH2_Seoul_Sun_Mainroad_Day_71824.png,50,7.065
2021/05/12,V2F_HY_6016_20201224_111357_E_CH0_Seoul_Sun_Mainroad_Day_08103.png,26,7.064
2021/05/12,V2F_HY_9407_20201229_115039_N_CH1_Seoul_Sun_Frontback_Day_26753.png,42,7.064
2021/05/12,V1F_HY_4718_20160212_014117_N_CH1_Seoul_Sun_Frontback_Day_97912.png,41,7.064
2021/05/12,V1F_HY_6825_20160212_012914_E_CH0_Seoul_Cloud_Frontback_Day_14703.png,61,7.063
2021/05/12,V1F_HY_2302_20160212_014614_E_CH1_Seoul_Cloud_Mainroad_Day_43658.png,22,7.062
2021/05/12,V1F_HY_9888_20160212_013614_E_CH1_Seoul_Cloud_Mainroad_Day_91453.png,36,7.061
2021/05/12,V1F_HY_9473_20160212_014740_E_CH0_Seoul_Sun_Mainroad_Sunset_38423.png,315,7.06
2021/05/12,V2F_HY_7073_20201102_081531_N_CH2_Seoul_Sun_Mainroad_Day_01916.png,39,7.06
2021/05/12,V1F_HY_3503_20160212_013714_E_CH0_Seoul_Cloud_Mainroad_Day_08720.png,45,7.058
2021/05/12,V2F_HY_7590_20201221_101222_N_CH1_Seoul_Sun_Mainroad_Day_72145.png,107,7.057
2021/05/12,V2F_HY_7701_20201224_101930_N_CH1_Seoul_Sun_Mainroad_Day_09029.png,37,7.056
2021/05/12,V2F_HY_1269_20201102_080531_N_CH2_Seoul_Sun_Kidzone_Day_42896.png,37,7.056
2021/05/12,V1F_HY_0044_20160212_021450_E_CH1_Seoul_Sun_Frontback_Day_13843.png,25,7.055
2021/05/12,V1F_HY_4439_20160212_013214_N_CH1_Seoul_Cloud_Frontback_Day_08570.png,25,7.054
2021/05/12,V1F_HY_9362_20160212_021049_E_CH0_Seoul_Sun_Mainroad_Day_94492.png,60,7.054
2021/05/12,V0F_HY_8268_20201222_151358_E_CH0_Seoul_Sun_Mainroad_Day_81869.png,64,7.054
2021/05/12,V2F_HY_0060_20201224_102424_E_CH1_Seoul_Sun_Mainroad_Day_14738.png,22,7.053
2021/05/12,V1F_HY_0773_20160212_013014_E_CH0_Seoul_Cloud_Frontback_Day_49073.png,80,7.053
2021/05/12,V2F_HY_7775_20201224_120314_N_CH2_Seoul_Sun_Mainroad_Day_20653.png,33,7.053
2021/05/12,V1F_HY_0327_20160212_013614_N_CH2_Seoul_Cloud_Mainroad_Day_95328.png,42,7.053
2021/05/12,V1F_HY_2915_20160212_020609_N_CH1_Seoul_Sun_Frontback_Day_26082.png,23,7.052
2021/05/12,V2F_HY_4220_20201229_114416_N_CH1_Seoul_Sun_Mainroad_Day_16733.png,120,7.052
2021/05/12,V1F_HY_0662_20160212_020027_E_CH1_Seoul_Sun_Mainroad_Day_25667.png,34,7.052
2021/05/12,V3F_HY_2286_20160212_023449_N_CH1_Seoul_Sun_Mainroad_Day_71766.png,91,7.051
2021/05/12,V2F_HY_6602_20201221_140814_E_CH0_Seoul_Sun_Mainroad_Day_27061.png,41,7.051
2021/05/12,V2F_HY_5145_20201102_115516_N_CH2_Seoul_Sun_Frontback_Day_32153.png,51,7.05
2021/05/12,V2F_HY_2756_20201222_152139_E_CH1_Seoul_Sun_Mainroad_Day_13931.png,34,7.05
2021/05/12,V2F_HY_3326_20201230_143917_N_CH2_Seoul_Sun_Frontback_Day_67341.png,198,7.05
2021/05/12,V0F_HY_2226_20201210_145102_N_CH1_Seoul_Cloud_Mainroad_Day_29359.png,16,7.049
2021/05/12,V1F_HY_7362_20160212_012914_E_CH0_Seoul_Cloud_Frontback_Day_92439.png,55,7.049
2021/05/12,V2F_HY_9548_20201102_115516_N_CH0_Seoul_Sun_Kidzone_Day_32119.png,76,7.049
2021/05/12,V2F_HY_5547_20201221_112603_N_CH2_Seoul_Sun_Highway_Day_02525.png,53,7.049
2021/05/12,V2F_HY_6562_20201224_101830_N_CH0_Seoul_Sun_Mainroad_Day_24733.png,35,7.049
2021/05/12,V1F_HY_3229_20160212_013114_N_CH0_Seoul_Cloud_Frontback_Day_64909.png,111,7.047
2021/05/12,V2F_HY_4325_20201229_114516_N_CH0_Seoul_Sun_Mainroad_Day_21884.png,66,7.047
